English,Hindi,,
RGB monitor,आर जी बी मॉनीटर,,
Ribbon,रिबन,,
right issue,अधिकारिक इश्यू,,
Robot,"1.रोबोट, 2.यंत्रमानव, 3.यांत्रव",,
Robotics,"1.यांचव विज्ञान, 2.यंत्रमानव विज्ञान",,
Robust,"हष्ट-पुष्ट, सुदृड़",,
Role,भूमिका,,
roll back,पुन: वेल्लन,,
roll in,अन्तर्वेल्लन,,
roll out,बहिर्बेल्लन,,
ROM,"1.केवल पठनीय स्मृति, 2.पठन मात्र स्मृति (रोम)",,
Root,मूल,,
root directory,मूल निर्देशिका,,
round of error,संनिकटन त्रुटि,,
Router,"1.रूटर,2.अनुमार्गक",,
Routing,"मार्गाभिगमन, अनुमार्गण",,
RS232C interface,आर एस 232 सी अंतरापृष्ट,,
RSA encryption,आर एस ए गूढलेखन,,
RTC,आर टी सी,,
run length encoding,कार्यविस्तार कोडन,,
run time,कार्यावधि,,
run time error,कार्यावधि त्रुटि,,
Sample,"1.प्रतिदर्श, 2.नमूना",,
Sampling,प्रतिचयन,,
Satellite,"1.उपग्रह, 2.सेटेलाइट",,
Saturating,संत्रिप्तन,,
Save,सुरक्षित करो,,
Scalability,"1.मापनीयता, 2.मापक्रमणीयता",,
Scalar,अदिश,,
Scanning,क्रमवीक्षण,,
Scenario,परिदृश्य,,
Scheduler,अनुसूचक,,
screen image projector,स्क्रीन प्रतिबिंब प्रक्षेपक,,
Script,लिपि,,
scripting language,लिपिकरण भाषा,,
Scrolling,"1.कुंडलन, 2.स्क्रॉलन",,
SDLC (sychronous data link control),तुल्यकालिक डाटा लिंक नियंत्रण (एस डी एल सी ),,
Search,"1.अन्वेषण, 2.खोज",,
search engine,खोज इंजन,,
search tree,खोज वृक्ष,,
Searching,"1.अन्वेषण, 2.खोजना",,
Secondary,दवितीयक,,
Sector,"1.सेक्टर, 2.खंड",,
security policy,सुरक्षा नीति,,
seek time,खोज अवधि,,
Segment,"1.अनुभाग, 2.खंड",,
Segmentation,"1.खण्डन, 2.खण्डीकरण",,
selection sort,चयन छंटाई,,
self contained,"1.स्वपूर्ण, 2.स्वत: पूर्ण",,
Semantics,"1.सीमेंटिकी, 2.अर्थ विज्ञान",,
Semaphore,सीमेफॉर,,
Semiconductor,अर्धचालक,,
semontic web,कल्पायन वेब,,
sequential access method,अनुक्रमिक अभिगम विधि,,
Serial,क्रमिक,,
Serializer,क्रमक,,
Server,"1.परिसेवक, 2.सर्वर",,
server crash,परिसेवक ध्वंस,,
server license,परिसेवक लाइसेंस,,
servo multiplier,सर्वो गुणक,,
Set,समुच्चय,,
set point,निर्दिष्ट बिंदु,,
set up,व्यवस्था,,
Shade,छाया,,
Shading,छायांकन,,
Shadow,प्रतिछाया,,
share file,शेयर संचिका,,
shared access,सहभाजित अभिगम,,
Sharing,सहभाजन,,
Shell,"1.कोष्ठक, 2.कवच, 3.शैल, 4.कोश",,
shift character,विस्थापन संप्रतीक,,
short circuit,लघुपथ,,
short instruction,लघु अनुदेश,,
Sibling,सहोदर,,
side effect,"1.पार्श्व प्रभाव, 2.प्रति-प्रभाव",,
sign bit,चिन्ह बिट,,
Signal,संकेत,,
signal processing,संकेत प्रक्रमण,,
Signalling,संकेतन,,
signal-to-noise ratio,"1.संकेत-ध्वनि अनुपात, 2.संकेत-रव अनुपात",,
Signature,"1.हस्ताक्षर, 2. चिन्हक",,
signature testing,चिन्हक परीक्षण,,
significant digit,सार्थक अंक,,
silicon chip,सिलिकॉन चिप,,
Simple Mail Transfer Protocol (SMTP),सरल डाक अंतरण प्रोटोकॉल (एस एम टी पी),,
Simplex,एकधा,,
simplex node,"1.एक संकेतन आसंधि, 2.सिंप्लेक्स आसंधि",,
Simulation,अनुकरण,,
Simulator,अनुकारी,,
Simultaneous,"1.युगपत, 2.समकालिक",,
simultaneous processing,युगपत प्रक्रमण,,
Singleton,एकल,,
site licence,"1.साईट लाइसेंस, 2.स्थल लाइसेंस",,
Size,"1.साइज, 2.आमाप",,
Sizing,आमापन,,
Sketching,"1.रेखांकन, 2.रेखाचित्रण",,
Skip,प्लुति,,
Skipping,"1.प्लुति, 2.प्लुतिकरण",,
Slash,"1.स्लैश, 2.काट",,
slave computer,अधीन कंप्यूटर,,
sliding window protocol,सर्पी विंडो प्रोटोकॉल,,
Slip,"1. चूक, 2. सर्पण",,
Slot,खाँचा,,
small computer system interface (SCSI),स्कैजी (एस सी एस आई),,
smart card,स्मार्ट कार्ड,,
snail mail,धीमी डाक,,
Snapshot,आशुचित्र,,
soft computing,"1.सॉफ्ट अभिकलन, 2.साफ्ट कंप्युटन",,
soft copy,सॉफ्ट प्रति,,
soft font,सुगम फान्ट,,
Software,सॉफ्टवेयर,,
software engineering,सॉफ्टवेयर इंजीनियरी,,
software license,सॉफ्टवेयर लाइसेंस,,
software piracy,सॉफ्टवेयर चोरी,,
Spectrum,स्पेक्ट्रम,,
Spiral,"1.पेंचदार, 2.सर्पिल",,
spread sheet,"1.विस्तृत शीट, 2.स्प्रेडशीट",,
Standard,मानक,,
standard generalized markup language (SGML),मानक सामान्यीकृत मार्कअप भाषा (एस जी एम एल),,
Standardization,मानकीकरण,,
standby time,प्रतीक्षा काल,,
star LAN,तारक लैन,,
star topology,तारक संस्थिति,,
start bit,आरंभी बिट,,
Starvation,"1.अप्राप्ति, 2.अभावग्रस्तता, 3.अभाव संकट",,
static memory',"1.स्थैतिक स्मृति, 2.स्थैतिक मेमोरी",,
status channel,स्थिति चैनल,,
step size,"1.सोपान साइज, 2.सोपानी आयाम",,
stop and wait protocol,विराम एवं प्रतीक्षा प्रोटोकॉल,,
stop code,विराम कूट,,
stop key,विराम कुंजी,,
Storability,भंडारणीयता,,
stored program,भंडारित प्रोग्राम,,
string data,श्रृंखला आँकड़आ,,
structured coding,"1.संरचित कूटलेखन, 2.संरचित कोडन",,
structured query language (SQL),संरचित पृच्छा भाषा (एस क्यू एल),,
style sheet,"1. वर्तिका पत्र ,2. शैली पत्र",,
Sub-directory,उपनिदेशिका,,
Subnet,"1.उपजाल, 2.सबनेट",,
Subtree,उपवृक्ष,,
Summarization,"1.संक्षेपण, 2.संक्षेपीकरण",,
super computer,"1.सुपर अभिकलित्र, 2.सुपर कंप्यूटर",,
super computing,"1.सुपर कप्यूटन, 2.सुपर अभिकलन",,
super key,महाकुंजी,,
super user,सर्वोच्च प्रयोक्ता,,
supervised learning,पर्यवेक्षित अधिगम,,
support chip,सहायक चिप,,
Surf,नेट विचरण,,
Surfing,"1.नेट विचरण, 2.सीकरण, 3.सर्फन",,
Swap,गमागम,,
swap in,अंतर्गमागम,,
swap out,बहिर्गमागम,,
Swapping,गमागमन,,
switched network,"1.स्विचित नेटवर्क,2. स्विचित जालक्रम",,
Switching,स्विचन,,
switching theory,स्विचन सिद्धांत,,
symbolic programming,प्रतीकात्मक प्रोग्रामन,,
Synchronization,तुल्यकालन,,
Synchronizer,तुल्यकालक,,
Synchronous,तुल्यकालिक,,
synchronous digital hierarchy (SDH),तुल्यकालिक अंकीय पदानुक्रम (एस डी एच),,
syntax analysis,वाक्य विश्लेषण,,
system analysis,तंत्र विश्लेषण,,
system engineering,तंत्र इंजीनियरी,,
system hacker,"1.तंत्र विच्छेदक, 2.तंत्र हैकर",,
system integrator,तंत्र समेकक,,
system log,तंत्र लॉग,,
system mask,तंत्र आच्छद,,
system network architecture (SNA),तंत्र नेटवर्क संरचना (एस एन ए),,
system programmer,"1.तंत्र प्रोग्रामर, 2.तंत्र क्रमादेशक",,
system restart,"1.तंत्र पुन: प्रवर्तन, 2.तंत्र पुन: आरंभन",,
system shutdown,तंत्र समापन,,
system testing,तंत्र परीक्षण,,
system utility,तंत्र उपयोगिता,,
systematic code,"1.व्यवस्थित कोड, 2.व्यवस्थित कूट",,
tab command,टैब समादेश,,
Table,सारणी,,
table look up,सारणी अवलोकन,,
table space,सारणी स्थान,,
Tablet,पटलिका,,
tabular array,"1.सारणीवद्ध, 2.सरणी व्यूह",,
tabulating function,सारणीकरण फलन,,
tagged architecture,"1.चिह्नित वास्तुकला, 2.चिह्नित संरचना",,
tagged image file format (TIFF),चिहनित प्रतिबिंब संचिका फर्मा (टिफ),,
tandam system,अग्रानुक्रम तंत्र,,
tape density,टेप घनत्व,,
tape mask,टेप आवरण,,
tar file,टार संचिका,,
Task,कार्य,,
task bar,कार्यदर्शिका,,
task scheduler,कार्य अनुसूचक,,
TCP/IP (transmission control protocol/internet protocol),संचरण नियंत्रण प्रोटोकॉल/इनटरनेट प्रोटोकॉल (टी सी पी/आई पी),,
teardown operation,कटाव संक्रिया,,
Telecom,दूरसंचार,,
Telecommunication,दूरसंचार,,
Teleconference,दूरसंवाद,,
Teleconferencing,दूर सम्मेलन,,
Telegraphy,"1.तारप्रेषण, 2.टेलीग्राफी",,
Telemetry,"1.दूरमापी, 2.दूरमिती",,
Telephone,"1.दूरभाष, 2.टेलीफोन",,
Telephony,दूरभाषी,,
Teleprinter,"1.दूरमुद्रक, 2.टेलीप्रिंटर",,
Teleprocessing,दूरप्रक्रमण,,
Television,"1.दूरदर्शन, 2.टेलीविजन, 3.दूरदर्शित्र",,
Telex,टेलेक्स,,
Telnet,"1.दूर जाल, 2.टेलनेट",,
Temperature,"1.ताप, 3.तापक्रम",,
Template,"1.आकार पट्ट, 2.टेंपलेट, 3.रुपदा",,
ten's complement,दस-पूरक,,
tera byte,टेरा बाइट,,
tera flops,टेरा फलाप्स,,
terminal cursor,"1.अंतक प्रसंकेतक, 2.टर्मिनल कर्सर",,
terminal node,"1.अंतक आसंधि, 2.टर्मिनल नोड",,
terminal window,टर्मिनल विंडो,,
Termination,समापन,,
Ternary,त्रि-आधारी,,
ternary operation,त्रि-आधारी संक्रिया,,
Test,परीक्षण,,
test coverage,परीक्षण व्याप्ति,,
test run,परीक्षण निष्पादन,,
Test-data,परीक्षण आँकड़आ,,
Text,"1.टैक्सट,2. पाठ्य सामग्री",,
text box,पाठ्य पेटी,,
text cursor,पाठ्य कर्सर,,
text editor,पाठ्य संपादक,,
text file,पाठ संचिका,,
text mode,पाठ्य विधा,,
text processing,पाठ प्रक्रमण,,
text to speech (TTS),वाक-पाठ्य (टी टी एस),,
texture mapping,बुनावट प्रतिचित्रण,,
T-flip-flop,"1.टी फ्लिप फ्लॉप, 2.टी-द्विमानित्र",,
thermal printer,तापीय मुद्रकातापीय,,
thin film memory,"1.प्रिंटर तनु फिल्म स्मृति, 2.तनु फिल्म मेमोरी",,
thin film transistor,(TFT) तनु फिल्म ट्रांजिस्टर (टी एफ टी),,
Thrashing,"1.गहाना, 2.थैशिंग",,
Thread,सूत्र-चूड़ई,,
Threading,सूत्रण,,
threetier network,"1.त्रितल जालक्रम, 2.त्रितल नेटवर्क",,
Throughput,प्रवाह क्षमता,,
time complexity,काल जटिलता,,
time division multiplexing (TDM),काल विभाजन बहुसंकेतन (टी डी एम),,
time frame,काल फ्रेम,,
time frame,ङ्केसमय सी,,
time machine,"1.काल यंत्र, 2.काल मशीन, 3.टाइम मशीन",,
time out,समय समाप्त,,
time quantization,"1.कालॉशन, 2.काल क्वांटीकरण",,
time series,काल श्रेणी,,
time sharing,"1. काल विभाजन ,2. समय सहभाजन",,
time sharing system,समय सहभाजन तंत्र,,
time stamp,काल स्टेप,,
timing diagram,काल आरेख,,
Tint,वर्णक,,
Toggle,टॉगल,,
toggling speed,टॉगल चाल,,
Token,"1.प्रतीक, 2.टोकन",,
token bus,टोकन बस,,
token bus,टोकन बस,,
token bus network,टोकन बस जालक्रम,,
token ring,"1.प्रतीक वलय, 2.सांकेतिक वलय",,
token talk,टोकन वार्ता,,
Tool,"1.औजार, 2.उपकरण",,
top down,शीर्ष-पाद,,
top down design,शीर्ष पाद अभिकल्प,,
top down parsing,"1.नख शिख पद विन्यास, 2.अधोगामी",,
Topology,"1.सांस्थिति, 2.स्थान विज्ञान",,
touch pad,स्पर्श पैड,,
touch screen,स्पर्श स्क्रीन,,
Trace,"1.चिन्ह, 2.निशान, 3.अनुरेखण",,
Tracing,अनुरेखण,,
Track,"1.मार्ग, 2.पथ, 3.लीक",,
track disk,"1.ट्रैक डिस्क, 2.पथ डिस्क",,
track tape,पथ टेप,,
Tracking,"1.अनुमार्गन, 2.अनुपथन",,
Trailer,"1.अनुयान, 2.अनुग",,
Trajectory,प्रक्षेप पथ,,
Transaction,"1.कार्य संपादन, 2.सौदा, 3.लेनदेन, 4.आदान प्रदान",,
transaction file,"1.सौदा संचिका, 2.क्रिया-कलाप संचिका",,
transaction log,"1.लेन-देन संलेख, 2.आदान-प्रदान लॉग",,
Transcribe,"1.प्रतिलेखन, 2.लिप्यंतरण करना",,
Transducer,ट्रांसड्यूसर,,
transfer rate,अंतरण दर,,
transfer time,अंतरण काल,,
Transformation,रुपांतरण,,
transient error,क्षणिक त्रुटि,,
transit time,संक्रमण काल,,
Transition,"1.संक्रमण, 2.संक्रांति",,
Transitive,संक्रामक,,
Transitivity,संक्रमिता,,
Translation,"1.अनुवाद, 2.अंतरण, 3.अनुभाषण",,
Transmission,"1. संचरण, संचारण ,2.संप्रेषण",,
transmission control protocol (TCP),संप्रेषण नियंत्रण प्रोटोकॉल (टी सी पी),,
transmission line,"1.संचरण लाइन, 2.संप्रेषण लाइन",,
Transmitter,ट्रांसमीटर,,
Transparency,पारदर्शिता,,
Transponder,ट्रांसपोंडर,,
Transportation,"1.परिवहन, 2.प्रतिगमन",,
Transposition,पक्षांतरण,,
Transputer,ट्रांसप्यूटर,,
Transreceiver,"1.संप्रेष अभिग्राही, 2.ट्रांस रिसीवर",,
Trapping,"1.प्रपाशन, 2.फांसना, 3.पकड़ना",,
Traverse,चंक्रमण,,
tree (traversal),वृक्ष (चंक्रमण),,
tree network,तरु नेटवर्क,,
tributary circuit,सहायक परिपथ,,
trival graph,तुच्छ आरेख,,
trouble shoot,दोष-निवारण,,
Truncate,"छिन्न, रुंडन",,
truth table,सत्यमान सारणी,,
Tuner,"1.टयूनर, 2.समस्वरक, 3.समंजक",,
Tunnelling,"1.सुरंगन, 2.टनलिंग",,
Tunning,"1.समंजन, 2.समस्वरण, 3.टयूनिंग",,
Tuple,टपल,,
turbo pascal,टर्बो पास्कल,,
turing machine,टयूरिंग मशीन,,
turn aroud time,प्रतिवर्तन काल,,
turn around document,प्रतिवर्तन दस्तावेज,,
turnaround sequence,प्रतिवर्तन अनुक्रम,,
twin cable,युगल केबल,,
twisted pair,"1.ऐंठित युगल, 2.व्यावर्तित युग्म",,
two part assembler,द्वि-पारक स्मरांतरक,,
two's complement,दो का पूरक,,
type,प्रकार,,
type face,"1.टाइप फेस, 2.अक्षराकृति",,
type head,टंकन शीर्ष,,
type wheel,मुद्रक चक्र,,
Typing,टंकण,,
un interruptable power source (UPS),अबाधित शक्ति स्रोत,,
unary operation,"1.एकल संक्रिया, 2.एक-अंगी प्रणाली",,
unary operation,एकल संक्रिया,,
unary operator,"1.एकल संकारक, 2.एक अंगी संकारक",,
Uncertainity,अनिश्चितता,,
unconditional statement,अप्रतिबंधी कथन,,
Uncountable,अगणनीय,,
Uncover,अनावरण,,
Undecidable,अनिर्णीय,,
Undefined,ङ्केअपरिभाषित,,
undefined record,अपरिभाषित अभिलेख,,
Undelete,अविलोप,,
Underscore,"1.अधोडैश, 2.अधोरेक, 3,अधोयोजक",,
Undirected,अनिर्दिष्ट,,
undirected graph,"1.अनिर्दिष्ट ग्राफ, 2.अनिर्दिष्ट आलेख",,
undirectional service time,एकसमान दिशा सेवाकाल,,
Undo,निरस्त करना,,
unformatted disk,"1.असंरुपित चक्रिका, 2.असंरुपित डिस्क",,
Unicasting,समचित्रण,,
Unicode,"1.यूनीकोड, 2.एकल कूट",,
unidirected tree,अनिर्दिष्ट वृक्ष,,
uniform resource locator (URL),समान संसाधन स्थान निर्धारक (य आर एल),,
Uniprocessing,एक प्रक्रमण,,
Unique,अद्वितीय,,
unishielded twisted pair (UTP),अपरिरक्षित व्यावर्तित युगल (यू टी पी),,
Unit,"1.एकक,2. इकाई",,
unit address,एकक पता,,
unit interval,एकक अंतराल,,
unit testing,एकक परीक्षण,,
unitary code,ऐकिक कूट,,
Uniterm,एक पद,,
universal asynchronous receiver/transmitter (UART),सार्वत्रिक अतुल्यकालिक अभिग्राही/प्रेषित्र (यू ए आर टी),,
universal flip flop,सार्व फ्लिप-फ्लाप,,
universal set,सार्व समुच्चय,,
universtal character set,सार्वत्रिक संप्रतीक समुच्चय,,
Unix,यूनिक्स,,
Unlock,विपाश,,
unprotected field,अनारक्षित क्षेत्र,,
unprotected file,अनारक्षित फाइल (संचिका),,
Unreachable,अगम्य,,
Unshade,अनाच्छ,,
Unshielded,अनारक्षित,,
unsuccessful call,असफल आह्वान,,
Untar,अनटार,,
update anomalies,अदयतन असंगतियां,,
updated file,अद्यतीकृत संचिका,,
Updating,अद्यतीकरण,,
Upgrade,उन्नयन,,
Upgrade,उन्नयन,,
Uplink,अपलिंक,,
Uploading,उच्च भारण,,
upper memory area,उपरि स्मृति क्षेत्र,,
Upstream,"1.प्रति प्रवाह, 2.प्रतिकूल",,
Uptime,उपरिकाल,,
Upward,"1.ऊर्ध्व, 2.अपरि, 3.ऊर्ध्वगामी",,
Usenet,"1.यूजनेट, 2.उपयोग",,
User,"1.जाल उपयोगकर्ता, 2.प्रयोक्ता",,
user agent,प्रयोक्ता एजेंट,,
user authentication,प्रयोक्ता प्रमाणीकरण,,
user datagram protocol (UDP),प्रयोक्ता आंकड़आ-रेख प्रोटोकॉल (यू डी पी),,
user friendly,प्रयोक्ता मैत्रीपूर्ण,,
user identification,प्रयोक्ता पहचान,,
user identity (UID),प्रयोक्ता पहचान (यू.आई.डी.),,
user interface,प्रयोक्ता अंतरापृष्ठ,,
user name,प्रयोक्ता नाम,,
user profile,"1.प्रयोक्ता पार्श्वक, 2.प्रयोक्ता रेखाचित्र",,
Utility,उपयोगिता,,
utility software,उपयोगिता साफ्टवेयर,,
Valid,"1.वैध, 2.मान्य",,
Validation,"1वैधीकरण, 2.मान्यीकरण",,
validation protocols,मान्यीकरण प्रोटोकॉल,,
validation testing,मान्यीकरण परीक्षण,,
validity check,"1.वैधता जांच, 2.मान्यता जांच",,
value added network (VAN),मूल्ययुक्त जालक्रम (वैन),,
value added reseller (VAR),मूल्ययुक्त पुनविक्रेता (वी ए आर),,
vanishing point,लोपी बिंदु,,
Vapourware,"1.वेपरवेयर,2. वाष्प पात्र",,
Variable,प्रसरण,,
variable address,परिवर्ती पता,,
variable bit rate,परिवर्ती बिट दर,,
variable field length,परिवर्ती क्षेत्र लंबाई,,
variable length code,"1.परिवर्ती लंबाई कोड,2.परिवर्ती लंबाई कूट",,
variable name,"1.परिवर्ती नाम, 2.परिवर्त्य नाम, 3.चर नाम",,
Variale,"1.चर,2. परिवर्ती",,
Vector,सदिश,,
vector grapdhics,"1.सदिश ग्राफिक्स, 2.सदिश आलेखी",,
vector precessing,सदिश प्रक्रमण,,
vectored interrupts,सदिशकृत आंतरायण,,
venn diagram,वेन आरेख,,
verification & validation (V&V),सत्यापन एवं वैधीकरण (वी एण्ड वी),,
version control,रुपांतरण नियंत्रण,,
version number,"1.रूपांतरण संख्या,2.रूपांतरण अंक",,
Vertex,शीर्ष,,
vertical processor,ऊर्ध्वाधर प्रक्रमक,,
very large scale integration (VLSI ),अतिवृहत् एकीकरण (वी एल एस आई ),,
very long instruction word (VLIW),अतिदीर्घ अनुदेश शब्द (वी एल आई डब्ल्यू),,
VHDL,वी एच डी एल,,
video camera,वीडियो कैमरा,,
video conferencing,वीडियो दूर सम्मेलन,,
video display terminal,वीडियो प्रदर्श टर्मिनल,,
video display unit,"1.वीडियो प्रदर्श एकक, 2.वीडियो प्रदर्श इकाई",,
video game,वीडियो खेल,,
video graphic adaptor (VGA),वीडियो आलेखी सरणी (वी जी ए),,
video graphics adapter (VGA),वीडियो ग्राफिक्स सरणी (वी जी ए),,
video server,वीडियो परिसेवक,,
View,दृश्य,,
view port,दृश्य द्वारक,,
Viewport,दृश्य द्वार,,
virtual circuit,आभासी परिपथ,,
virtual function,आभासी फलन,,
virtual memory,आभासी स्मृति,,
virtual private network,आभासी निजी संजाल,,
virtual reality,आभासी यथार्थ,,
virtual reality,"1.आभासी वास्तविकता, 2.आभासी यथार्थता",,
virtual reality markup language,आभासी चिन्हक यथार्थ भाषा,,
virtual reality markup language (VRML),आभासी यथार्थ मार्कअप भाषा (वी आर एम एल),,
virtual storage access method,आभासी भंडारण अभिगम विधि,,
virtual storage management,आभासी भंडारण प्रबंधन,,
Virus,"1.वायरस, 2.विषाणु",,
virus detection,वायरस संसूचन,,
virus programme,"1.वायरस प्रोग्राम, 2.विषांक क्रमादेश",,
Visibility,दृश्यता,,
Vision,दृष्टि,,
visual basic,दृश्य बेसिक/विज़्वल बेसिक,,
visual C++,विजवल सी++,,
visual display unit,"1.दृश्य प्रदर्श एकक, 2.दृश्य प्रदर्श इकाई",,
Vitual,आभासी,,
vitual address,आभासी पता,,
vitual machine (VM),आभासी मशीन (वी. एम.),,
Voice,"1.वाक, 2.वाणी",,
voice mail,"1.वाक् डाक, 2.वॉयस मेल",,
voice mail server,वाक् डाक सर्वर,,
voice recognition,वाक अभिज्ञान,,
Voice-net,"1.वाक् जाल, 2.वाक् नेट",,
volatile memory,विलोपी स्मृति,,
Wafer,वेफर,,
WAIS manager,"1.वायस प्रबंधक, 2.डब्ल्यू ए आई एस प्रबधंक",,
wait die,प्रतीक्षा समाप्ति,,
wait wound,प्रतीक्षा कुंडलन,,
waited code,"1.भारित कोड,2.भारित कूट",,
waited mean,भारित माध्य,,
waiting time,प्रतीक्षा काल,,
wall grade,तरंग निर्देश,,
warm restart,पुन: प्रवर्तन,,
waste band width,"1.बंजर बैंड चौड़आई, 2.बंजर बैंड क्षमता/विड्थ",,
waterfall model,जलप्रपात निदर्श,,
Wavelet,तरंगिका,,
wavelet image compression,तरंगिका प्रतिबिंब संपीडन,,
wavelet transform,तरंगिका रुपांतर,,
weak entity,"1.कमजोर अस्तित्व,2. निर्बल सत्ता",,
Web,वेब,,
web address,वेब पता,,
web authoring,वेब लेखन,,
web browser,"1.वेब विचरक, 2.वेब ब्राउजर",,
web page,वेब पृष्ठ,,
Web server,वेब परिसेवक,,
web site,वेबस्थल,,
web-enabld application,वेब समर्थित अनुप्रयोग,,
Web-enabled,वेब समर्थित,,
weighted graph,"1.भारित ग्राफ,2. भारित आलेख",,
well connected,सुसंबद्ध,,
well formed formula,सुनिर्मित सूत्र,,
well ordered set,सुक्रमित समुच्चय,,
Wetware,"आर्द्रपात्र, वैटवेयर",,
wheatstone bench mark,"1.व्हीटस्टोन निर्दश मानक, 2.व्हीटस्टोन बैंचमार्क",,
Wheel,"1.चक्र, 2.पहिया",,
while loop,व्हाईल लूप,,
white box testing,श्वेत बक्स परीक्षण,,
white light,"1.श्वेत,2.धवल प्रकाश",,
white noise,श्वेत रव,,
wide area network (WAN),"विस्तृत क्षेत्र जालक्रम (डब्ल्यू ए एन, वैन)",,
wide area network (WAN),बृहत् क्षेत्र जालक्रम (वैन),,
wide band,विस्तृत बैंड,,
wild card,"1.वाइल्ड कार्ड, 2.विस्तृत कार्ड",,
Wimp,विप,,
win,टेब्विन वेब,,
win zip,विन जिप,,
Window,"1.विंडो, 2.खिडक़ई, 3.गवाक्ष",,
Windowing,"1.गवाक्षन,2.विंडोकरण",,
Windows,विंडोज,,
windows explorer,विंडोज अन्वेषक,,
windows NT,विंडोज एन टी,,
wire frame model,तार-फ्रेम निदर्श,,
wire printer,"तार मुद्रक, तार प्रिंटर",,
wired logic,तारकृत तर्क,,
wireless fidelity ( wi Fi),बेतार तद्रूपता,,
wireless LAN,बेतार लैन,,
wireless transmission,बेतार संचरण,,
Wizard,विजार्ड,,
Word,"1.बहुवंयक,2. शब्द",,
word key,शब्द कुंजी,,
word length,शब्द लंबाई,,
word oriented,शब्द मूलक,,
word processing,शब्द प्रक्रमण,,
word processing,शब्द प्रक्रमण,,
word processor,शब्द प्रक्रमक,,
word underscore character,शब्द अधोरखा संप्रतीक,,
work flow management,कार्य प्रवाह प्रबंधन,,
work group,कार्यसमूह,,
work unit,"1.कार्य एकक, 2.कार्य इकाई",,
work volume,कार्यभार,,
working directory,कार्यकारी निर्देशिका,,
working set,कार्य समुच्चय,,
working storage,कार्यकारी भंडार,,
Workshop,कार्यशाला,,
Workstation,"1.कार्यस्थल, 2.वर्क स्टेशन",,
world co-ordinate,विश्व निर्देशांक,,
world wide web (WWW),विश्वव्यापी वेब (डब्ल्यू डब्ल्यू डब्ल्यू),,
worst case analysis,निकृष्टतम स्थिति विश्लेषण,,
worst fit algorithm,न्यूनतम योग्य एल्गोरिथम,,
Wraparound,परिवेष्ठन,,
wrist computing,"1.कलाई अभिकलन, 2.कलाई कंप्यूटन",,
Writable,"1.लेखनीय,2. लेखन योग्य",,
Write,लेखन,,
write cache,लेखन कैशे,,
write cycle,लेखन चक्र,,
write key,लेखन कुंजी,,
"write once, read more (WORM)","1.लिखो एक, 2.पढ़ओ की (वर्म)",,
write protection,लेखन अभिरक्षण,,
write read head,लेखन पठन शीर्ष,,
X OR,एक्स ऑर,,
X-12,एक्स-१२,,
XBM X bitmap,एक्स बी एम एक्स बिट मानचित्र,,
Xenix,जिनिक्स,,
Xmodem,एक्स मॉडम,,
X-on/X-off,एक्स ऑन/एक्स ऑफ,,
X-terminal,एक्स टर्मिनल,,
Xtext,"1.एक्स टेक्स्ट, 2.एक्स पाठ्य सामग्री",,
X-window,एक्स-विंडो,,
YACC,वाई ए सी सी (कम्पाइलर),,
Yahoo,याहू,,
Yoke,योक,,
Z-buffer,जैड-बफर,,
zero address instruction,शून्य पता अनुदेश,,
zero function,शून्य फलन,,
zero level address,शून्य स्तर पता,,
zero matrix,"1.शून्य मेट्रिक्स, 2. शून्य आव्यूह",,
zero suppression,शून्य निरसन,,
zero wait state,शून्य प्रतीक्षा अवस्था,,
zero-slot LAN,शून्य-खांचा लैन,,
Zip,जिप/संकुचित,,
zip code,"1.संकुचित कूट, 2.संकुचित कोड",,
zip file,संकुचित संचिका,,
zip UPZ modem,संकुचित यू पी जैड मॉडेम,,
Zone,"1.क्षेत्र, 2.अंचल",,
zone list,अंचल सूची,,
Zoom,"1.जूम, 2.आकार वर्धन",,
zoom in,"1.आकारवर्धन, 2.जूम-इन",,
zoom out,आकार न्यूनन/आमाप न्यूनन,,
Zooming,जूमकरण/आकार वर्धन/आमाप वर्धन,,
Z-term,जेड़-पद,,